id,num_rhyming_lines,num_perfectly_rhyming_lines,num_lines,rhyming_line_pairs
6f05807c,2.0,2.0,9.0,"[('The very Trees, they seem to mourn,', ""Had silenced all the joy that's born;"", 0)]"
2d1b96a3,2.0,0.0,7.0,"[('That even on a summer day', 'A white and endless plain', 1.0)]"
a184cc79,12.0,10.0,13.0,"[('And as with honor sent thee from his sight,', 'Their envy ceased, their spite did take flight,', 0), ('And as with honor sent thee from his sight,', 'He knew the truth, and would not wrong thee yet,', 1.0), ('And as with honor sent thee from his sight,', 'But rather seeks to soothe thy troubled mind,', 0.9574271077563381), ('But rather seeks to soothe thy troubled mind,', 'And with kind words and gentle courtesy bind,', 0), ('And as with honor sent thee from his sight,', 'Their former anger and their bitter spite,', 0), ('Their envy ceased, their spite did take flight,', ""So that thou may'st depart with peaceful sight,"", 0), ('Nor in his heart doth any malice breed,', 'And in the memory of their noble deed,', 0.6871842709362768), ('Nor in his heart doth any malice breed,', 'But still retain a love and grateful creed,', 0), ('Never forget the honor they did thee,', 'That shall be told of them for all to see.', 0)]"
d03de72a,4.0,0.0,8.0,"[(""His father's, and it had never once been read."", 'His mind went back to the day when his', 1.0), ('Archaic. So why did he feel so bad?', 'Father died in this town. It was cold and', 0.8975274678557508)]"
8f1e232a,8.0,6.0,11.0,"[('We praise thee for the morning sun,', 'And for the blessings yet to come,', 0.0), ('That chases night and brings us day,', 'Which fill our hearts with joyous sway.', 1.0), ('For in thy love we find our peace,', 'And in thy mercy, our release,', 0), ('And fills our lives with love and light,', 'Till in thy presence, all is bright.', 0)]"
4014ab4e,2.0,2.0,7.0,"[('Their presence here, a dire portent brings', 'Of darkness, tyranny, and endless springs', 0)]"
fdf8f2d6,2.0,0.0,11.0,"[('A life of a man and a life of a woman', 'Are more than all the lives of men and women', 0.565685424949238)]"
dc819a05,7.0,5.0,11.0,"[('In every look was love divine,', 'Whose light did all things clearly shine.', 0), ('Were to be found in every thought;', 'To speak his gospel truths abroad;', 1.0), ('In every look was love divine,', 'That men might know the great design', 0), ('In every look was love divine,', 'The ancient prophets had in mind:', 0.6871842709362768), ('The ancient prophets had in mind:', 'For sinners to repent and find', 0)]"
df16133f,8.0,0.0,13.0,"[('And like fair variable skies,', 'Are clouded oft when most desired,', 0.42491829279939874), ('Are clouded oft when most desired,', 'Their light, though still unaltered, shines,', 0.6123724356957945), ('Their light, though still unaltered, shines,', 'Had watched their glory; now, as fame,', 0.9574271077563381), ('In eyes that once with fervent zeal', 'Those virtues that were wont to beam', 1.0), ('Are clouded oft when most desired,', 'The inward worth that makes the heart', 0.9789450103725609), ('Their light, though still unaltered, shines,', 'Yet still I find a lingering charm', 0.8975274678557507)]"
9b850acd,5.0,4.0,13.0,"[('If she deny me, I shall still', 'And sigh away my Life in Vain.', 0.9574271077563381), ('And sigh away my Life in Vain.', ""Mingling with Cælia's Name,"", 0.0), ('And sigh away my Life in Vain.', 'That all I leave may bear her Fame.', 0.0), ('That all I leave may bear her Fame.', ""The Verse may end with Cælia's Name."", 0)]"
9779b979,4.0,2.0,13.0,"[('With the Devil in hell.', 'For if these two shall dare', 0.7071067811865476), (""To disobey God's Law;"", 'Do their Duty, and draw', 0)]"
b0f056f0,11.0,10.0,15.0,"[('So that now I think I know', 'Which forevermore doth blow', 0), ('Which forevermore doth blow', ""O'er the places where we go"", 0), ('Might I turn away from thee;', 'Beside my heart and me.', 0), ('Might I turn away from thee;', 'The wind of death blows wild and free:', 0), ('The secret of the wind', 'And we are lost in the night.', 0.9797958971132713), ('So why should I stand alone?', 'Why should I be sad or lone?', 0), ('And we are lost in the night.', 'If I have thee, I have all light!', 0)]"
d0b8599b,3.0,3.0,10.0,"[('I am drawn to its simplicity', 'but I crave the peace that comes from clarity.', 0), ('I am drawn to its simplicity', ""and so I'll weave my own tapestry."", 0)]"
542d3af9,10.0,10.0,11.0,"[('Its branches weaving a canopy above,', 'The birds will build their nests with love;', 0), ('The wind shall whisper secrets through its sway,', 'As in thy memory I shall find my way;', 0), ('The wind shall whisper secrets through its sway,', 'And on this earth, where thou didst lay', 1.0), ('And on this earth, where thou didst lay', 'Thy body, I shall sow the seeds of May;', 0), ('The scent of blooming flowers shall fill the air,', 'And I shall walk among them, without a care;', 0), ('For though thy life was cut short in its prime,', 'Thy beauty lives on, like a work sublime;', 0)]"
71f077af,5.0,5.0,9.0,"[('Me that I had but yielded all along;', 'To be a slave, not master of my song.', 0), ('Me that I had but yielded all along;', 'But now it seems to me the price was wrong,', 0), ('Myself a grief that others could not see,', ""And so I'll learn to let go what's not free."", 0)]"
7ee3745b,9.0,6.0,9.0,"[(""The night's last shadows softly falling cold"", 'As dew on grassy hills where lovers often stroll', 0.7817359599705717), (""I'd have taken your hand with mine in mine"", 'And walked the forest deep, where ancient paths entwine', 0.7453559924999299), (""I'd have taken your hand with mine in mine"", 'With whispers of leaves and summer breeze divine', 0), (""Tell me what love is to you, I'll tell it too"", 'For in the heart, the truth we both pursue', 0), (""In moonlight's silver glow, our hearts now free"", ""Swept by the wind, our souls as one we'll see"", 0)]"
68503f09,5.0,5.0,7.0,"[('Which I made not, and so I shall not rue', 'If thou dost read and not commend in due', 0), ('Which I made not, and so I shall not rue', 'But till that day, I pray thee think anew', 0), ('Which I made not, and so I shall not rue', ""What wit is yours, or what I've wrought here too"", 0), ('Which I made not, and so I shall not rue', 'For if thy mind doth find some virtue true,', 0)]"
5fd346df,10.0,9.0,13.0,"[('But still I drift, in darkening sea', 'and the stars up there seem to flee', 0), (""swept by currents of what's past,"", 'in a whirlwind that will not last', 0), ('where love and peace did once reside,', 'now lost in this turbulent tide,', 0), (""I search for refuge, but 'tis vain"", 'for every wave crashes down again', 0.9574271077563381), (""I search for refuge, but 'tis vain"", 'an unending sorrow and a pain', 0), (""I search for refuge, but 'tis vain"", 'that seems to grow with each new stain.', 0)]"
24abc528,10.0,6.0,12.0,"[(""The weight of waves we've yet to face"", 'Makes my heart a shuddering space', 0.6009252125773316), (""The weight of waves we've yet to face"", 'Since every drop is like a knife', 0.9428090415820635), ('Since every drop is like a knife', 'Cutting through calm and peaceful life', 0), ('Since every drop is like a knife', 'Our small boat rocking with each tide', 0.6666666666666667), ('Since every drop is like a knife', 'Fears rising in an endless tide', 0.6666666666666667), (""Suddenly the horizon's lost its hue"", 'As the depths of fear begin to pull you', 0), ('My hand a-tremble on your shoulder there', 'I beg of you, keep me safe from care', 0)]"
06e07683,3.0,2.0,9.0,"[('but the pieces were too hard for him.', 'It reflected the sunlight in', 0.0), ('but the pieces were too hard for him.', 'a way that made the air shimmer.', 0.8975274678557507)]"
8f2b7ec6,9.0,9.0,11.0,"[('As I behold thee dancing high,', 'Thy tiny wings a-wagging fly,', 0), (""In sunshine or in shade's sweet sight,"", 'Wouldst thou not pause and take delight?', 0), ('As I behold thee dancing high,', ""To see the world with wonder's eye,"", 0), ('As I behold thee dancing high,', 'For though thou art so small and shy,', 0), (""In sunshine or in shade's sweet sight,"", 'Thy tiny form is full of light,', 0), ('In gardens, woods, or meadows fair,', 'Dancing on the breeze with care.', 0)]"
3f43c45c,4.0,2.0,7.0,"[('Her voice is like a brook', 'That, from its secret nook', 0), ('The light of her eyes is so clear', 'You may see your own likeness in it there.', 1.0)]"
ebf74a8e,8.0,4.0,9.0,"[(""More sweetly fills my senses' dwell"", ""The dew that falls from heaven's gentle sway"", 1.0), (""The dew that falls from heaven's gentle sway"", ""In morning's first light doth make thee fairer stay"", 1.0), ('And when thou smilest all thy cares disappear', 'Tis in thine eyes the sun shines brightly there', 1.0), ('Tis in thine eyes the sun shines brightly there', 'As if the stars and moon did join to share', 0), ('A radiant beam of love that doth impart', ""The secret language of a lover's heart"", 0)]"
de231b70,4.0,2.0,8.0,"[('And in its pale light, our lies', 'since the stars came out one night', 0.6666666666666667), ('in this room where shadows play', 'to witness what we say', 0)]"
6645aeab,4.0,0.0,8.0,"[('In the room that I share with my wife and son.', 'so I am not concerned about them.', 1.0), ('But she is different.', 'She is the woman who cries in the night,', 0.97182531580755)]"
90a983ea,4.0,0.0,11.0,"[('The prettiest, and best bred, and of best descent;', 'The most virtuous, and the most innocent.""', 0.6666666666666667), ('And I have a mother, to whom I am bound,', 'And she will never give thee her daughter to wife.', 1.0)]"
30db381c,9.0,9.0,9.0,"[(""As twilight's hush descends to shimmering sea,"", 'The stars above, like diamonds, start to twinkle free,', 0), (""As twilight's hush descends to shimmering sea,"", 'A midnight breeze stirs scents from blooming tree,', 0), (""As twilight's hush descends to shimmering sea,"", 'And in the darkness, mystery starts to be,', 0), ('Silky vines entwine a secret place,', 'where dreams and secrets hide their lovely face,', 0), ('where dreams and secrets hide their lovely face,', 'a world apart from mundane human sight,', 0.9428090415820635), ('a world apart from mundane human sight,', 'Where moonbeams dance upon the waves so bright,', 0), ('Where moonbeams dance upon the waves so bright,', 'and magic lingers long into endless night.', 0)]"
9dfd5a44,6.0,6.0,13.0,"[('Possess are owing to thee, and what is mine', 'Is but a Shadow of thyself, and thine.', 0), (""I see 'tis full of thy Goodness and Love,"", 'And nothing there which is not from above;', 0), ('From thee, (as Rivers from their Fountain spring)', 'And what is mine is but a Shadowing.', 0)]"
0f03ad4a,11.0,9.0,11.0,"[(""For we have God's own peace"", 'a love that in our hearts doth cease', 0.7637626158259734), ('that gently calms the soul,', ""from earthly troubles' stormy roll,"", 0), (""For we have God's own peace"", ""And though life's storms may loudly beat,"", 0.0), (""For we have God's own peace"", 'still faith in Him will be our seat,', 0.0), ('for He, the Rock of Ages true,', 'does strengthen and uphold us anew,', 0), (""in every trial we'll find a friend"", 'that doth not falter or offend,', 0), (""in every trial we'll find a friend"", 'and through His love, all cares are stilled.', 0.9428090415820635)]"
1ada3591,5.0,2.0,10.0,"[('in this dimly lit pub with its sticky floor,', ""my thoughts are as jumbled as the liquor I've poured,"", 0.9860132971832694), ('Memories of yesterday blur with this pain,', ""as I search for solace in another shot's sweet gain,"", 0), (""as I search for solace in another shot's sweet gain,"", 'in this vicious cycle where only booze remains.', 0.6454972243679028)]"
a9e48e27,6.0,5.0,9.0,"[(""Into the juice of Life's most precious wine,"", 'The fruit of Knowledge in a cellar divine,', 0.7453559924999299), ('The fruit of Knowledge in a cellar divine,', 'So let us drink, and be refreshed, and shine', 0), ('The fruit of Knowledge in a cellar divine,', 'That we may be a sweet and fruitful vine,', 0), (""Into the juice of Life's most precious wine,"", 'And in our hearts, the love of Christ be found', 0.8660254037844386), (""Into the juice of Life's most precious wine,"", 'And in His name, our spirits may entwine.', 0)]"
347015ef,6.0,6.0,9.0,"[('Still it howls with an ancient, wordless pain', 'That seeps into my bones like autumn rain', 0), ('That seeps into my bones like autumn rain', 'Have now grown fierce and wild and grey', 1.0), ('Have now grown fierce and wild and grey', 'Filling me with memories of a bygone day', 0), ('That seeps into my bones like autumn rain', 'When laughter echoed across the plain', 0), ('That seeps into my bones like autumn rain', 'And love was a thing that could not be vain', 0)]"
258128fe,12.0,8.0,13.0,"[('And like a King, in triumph rides,', ""People's shouts and joyful cries,"", 0.5527707983925667), (""People's shouts and joyful cries,"", ""As they behold their ruler's might,"", 0.6666666666666667), (""As they behold their ruler's might,"", 'And celebrate the victories bright,', 0), ('And like a King, in triumph rides,', 'In grandeur, with each conquest made,', 0.8660254037844386), ('In grandeur, with each conquest made,', ""Their leader's power is never swayed,"", 0.816496580927726), ('For Sillia rules with iron hand,', 'No mercy shown to those who stand,', 0), ('For Sillia rules with iron hand,', 'Opposed to her will and command,', 0), ('Opposed to her will and command,', 'She crushes foes, with strength so grand,', 0), ('Opposed to her will and command,', 'Fearless, in every single stand,', 0), ('Opposed to her will and command,', ""And through it all, she's loved by many a band,"", 0)]"
93e7ad1a,13.0,5.0,15.0,"[('And like the whispers of a sorrowful heart', 'That echoes through each lonely part', 0), ('As petals drop from withered flowers', ""And twilight's hush on silence pours"", 0.9753916592266353), ('To memories that fade away fast', 'Leaving only shadows to amass', 0.6871842709362768), ('That echoes through each lonely part', 'In the stillness of a summer night', 0.8819171036881968), ('In the stillness of a summer night', 'The stars above shine with a gentle light', 0), ('That echoes through each lonely part', 'That twinkles like a thousand tiny hearts', 0.5951190357119042), ('That echoes through each lonely part', 'That beat for love and never depart', 0), ('In the quiet hours before the dawn', ""When darkness fades and morning's born"", 0.8975274678557507), (""When darkness fades and morning's born"", 'And all is made anew once more', 0.9860132971832694)]"
f62d50d8,8.0,8.0,9.0,"[('F ill them with felicity and bliss,', 'A nd in their hearts forever hold the kiss', 0), (""T hat they may know thy bounty's might,"", 'O f joy that thou, O Himen, dost impart tonight,', 0), ('O f joy that thou, O Himen, dost impart tonight,', 'S o let this union be a happy sight,', 0), ('O f joy that thou, O Himen, dost impart tonight,', ""P roclaimed by all who witness love's pure light,"", 0), (""I nstead of woe or sorrow's dark despair,"", 'T here shall be laughter and delight share,', 0)]"
0fce07c3,15.0,8.0,15.0,"[('With every step, his ruin deepens fast,', 'And in the rear, a murmur spreads at last,', 0), ('For, without guidance, none can keep his post,', 'Yet still he pushes on, with stubborn boast,', 0), ('Their leaders fled, their foes draw near at hand,', 'He finds himself alone, in a strange land,', 0), ('Where dangers lurk, and no one knows the way,', 'And with each step, his fear grows by the day,', 1.0), (""The echoes of his comrades' cries he hears,"", 'But still he presses on, through joyless tears,', 0.6666666666666666), ('Their banners lost, their honor in the dust,', ""He faces now the enemy's advancing trust,"", 0.6718548123582124), (""The echoes of his comrades' cries he hears,"", 'The drums beat louder, as the foe draws near,', 0.927960727138337), ('The drums beat louder, as the foe draws near,', 'And though he stands firm, his heart is filled with fear,', 0), ('But still he presses on, through joyless tears,', 'The outcome of this battle, none can foretell.', 0.8975274678557508)]"
11965c8d,4.0,4.0,11.0,"[('And in the darkness find no light,', 'That whispers truth through endless night,', 0), ('The whispered truth that sets us free,', 'Who gave His life for you and me,', 0)]"
936d21d0,10.0,8.0,11.0,"[('Pierce through the thick and hardened part,', 'And show me in myself a new heart;', 0), ('Speak to me words that I may hear,', 'And heal me from the deepest fear;', 0), ('Take hold of me, thy child forsaken,', 'For I am lost, and cannot find', 0.8306623862918074), ('For I am lost, and cannot find', 'The path that leads to peace of mind;', 0), ('My heart is sore; my spirit broken;', 'My thoughts are dark; my soul is cold;', 0.9486832980505139), ('My thoughts are dark; my soul is cold;', 'I need thy help, for I am old;', 0)]"
387346e5,14.0,12.0,15.0,"[('Two thousand bucks of incense he did make', ""For such was the excess of the perfume's sake"", 0), ('The temple swam with vapors and with smoke', 'That Leonidas, for his extravagance spoke', 0), ('The sum was large, though to him seemed small', 'But still he paid it without any recall', 0), ('And so the two were reconciled at last', 'For friendship and wealth are not hard to pass', 0.6871842709362768), (""For such was the excess of the perfume's sake"", 'And when they parted, all was made right', 0.9428090415820634), ('And when they parted, all was made right', 'Alexander rode off into the light', 0), ('With Leonidas watching him with a grin', 'And said that he hoped their bond would never spin', 0), ('In two, but stay together like a thread', 'That weaves through time and is never shed', 0)]"
6c87e058,12.0,6.0,15.0,"[(""The whispers sweet, the glances we'd share,"", ""The stolen glances, and the love we'd declare,"", 0), (""The moments stolen, when alone we'd be,"", ""The smiles we shared, and the laughter we'd see,"", 0), ('All memories dear, that in my heart do stay,', 'And though apart, our love will find its way,', 1.0), ('In every breeze, a whispered promise it makes,', ""A tender touch, a gentle summer's shake,"", 0.6871842709362768), ('Symbols of vows that our hearts did entwine,', ""The sun on skin, the warmth of love's sweet fire,"", 0.9428090415820634), (""The sun on skin, the warmth of love's sweet fire,"", ""The night's soft whispers, a love-struck desire,"", 0), ('Symbols of vows that our hearts did entwine,', 'And in my heart, our love will forever shine.', 0.7453559924999299)]"
002afc46,10.0,10.0,10.0,"[(""The village children gather 'neath tree shade in sight"", ""Their laughter and shouts echoing through day's delight"", 0), ('In the garden, roses climb, where sweethearts stroll free', ""Beneath the willow's whispering leaves, love's serenade be"", 0), (""The village children gather 'neath tree shade in sight"", 'And as evening descends with its golden glow bright', 0), (""The village children gather 'neath tree shade in sight"", ""The stars appear like diamonds in the night's dark light"", 0), (""The world is full of wonder, and love's pure and true"", 'For in this idyllic scene, all troubles fade anew', 0), (""In harmony with nature's beauty, hearts find peaceful nest"", ""And love's sweet symphony echoes through every soul's breast"", 0)]"
090206d7,2.0,0.0,5.0,"[('So he went forth alone', 'The only comfort of a soul', 0.6666666666666667)]"
49040b79,9.0,0.0,11.0,"[('your locks are like the sand,', ""I'm sure it's some anither man."", 0.8975274678557507), ('when we were first acquent,', 'your locks were Like the raven,', 0.7632168761236874), ('when we were first acquent,', 'your bonny brow was brent;', 0.9753916592266354), (""I'm sure it's some anither man."", 'But now your brow is beld, John,', 1.0), (""I'm sure it's some anither man."", 'your locks are like the sand,', 0.8975274678557507), (""I'm sure it's some anither man."", 'your face I do not ken, John,', 1.0), ('your locks are like the sand,', ""I'm sure it's some anither man."", 0.8975274678557507)]"
6af9491f,5.0,2.0,10.0,"[('The longing for what cannot be regained.', 'Yet still she dreams of love in some far land,', 0.9860132971832694), (""Dance with the wind, and mock her beauty's might;"", 'Where joy and sorrow are forever twined;', 0.9797958971132713), (""Dance with the wind, and mock her beauty's might;"", 'And in those dreams, her heart finds peaceful night.', 0)]"
2fe3a0b6,2.0,0.0,7.0,"[('In the grass but a softness of sound', 'Disturbs the silence.', 0.7817359599705715)]"
9189e19d,11.0,10.0,11.0,"[('Like radiant sun on cloudy days,', 'Your lovely presence made me gaze', 0), (""Into your eyes, where love's sweet fire"", ""Burned brighter than the heart's desire;"", 0), ('Like radiant sun on cloudy days,', 'And in their depths, my soul did find', 0.9574271077563381), ('And in their depths, my soul did find', ""A peace that calmed the turmoil's mind,"", 0), (""A refuge from life's chaotic sea"", 'Where you, my love, are calm and free;', 0), ('And in their depths, my soul did find', 'In your pure light, I see a guide', 0.6871842709362768), ('In your pure light, I see a guide', ""That leads me through life's darkest tide;"", 0), (""Into your eyes, where love's sweet fire"", 'And with each breath, our hearts entwine.', 0.9428090415820634)]"
a827c50f,8.0,7.0,11.0,"[('She, if she were the only one on earth,', 'While her, to make thee richer by his birth,', 0), ('Best of the good, the fairest of the fair.', 'I bring a son, who, in thyself, may find', 1.0), ('I bring a son, who, in thyself, may find', 'The friend he needs, and love him from his mind.', 0), ('Best of the good, the fairest of the fair.', 'Oh! give me leave, my lovely niece, to share', 0), ('I bring a son, who, in thyself, may find', ""My son's embraces: they are warm as thine,"", 0.6871842709362768), ('Best of the good, the fairest of the fair.', ""And kinder than the father's! If I dare"", 0)]"
79837808,8.0,5.0,9.0,"[('Among the crowds that I love to flee,', 'My heart beats fast, my soul feels free,', 0), ('The din of their laughter is loud,', 'As I walk alone, with no crowd around,', 0.7637626158259733), ('Among the crowds that I love to flee,', ""The world's noise fades out, and all I see,"", 0), (""Is the beauty in desolation's sway,"", 'And in the stillness, I find my way,', 0), (""Is the beauty in desolation's sway,"", 'To a place where love shines every day.', 1.0)]"
a1ac5119,11.0,9.0,11.0,"[('Their bells jingling softly as they play', 'Amidst the green rushes and verdant shade;', 1.0), ('Amidst the green rushes and verdant shade;', 'The sunbeams dance upon their tranquil face,', 0.6666666666666667), ('Amidst the green rushes and verdant shade;', 'And all around, a peaceful calm is made.', 0), ('The sunbeams dance upon their tranquil face,', 'My hinds come after, with steps so light,', 0.9428090415820635), ('My hinds come after, with steps so light,', ""Drinking from the stream's crystal flow bright;"", 0), ('And in the distance, the blue hills do stand,', 'Majestic and serene, beyond this land.', 0), ('The forest whispers secrets to the tree,', 'As the wind rustles through its leaves so free;', 0), (""Drinking from the stream's crystal flow bright;"", ""In perfect harmony, all nature's delight"", 0)]"
da5d1e7c,35.0,23.0,41.0,"[('And so the question goes, unasked and unheard', ""In a silence that's both deafening and absurd"", 0), ('As I wander through these empty halls', 'I am met with memories that stand tall', 0.9574271077563381), ('In the stillness, I am left to ponder', 'What if? What if our paths had not parted?', 0.9643650760992956), ('What if? What if our paths had not parted?', ""Would we have found our way back to each other's heart?"", 0.6429100507328637), (""Would we have found our way back to each other's heart?"", 'Could we have rekindled the flame that once did start?', 0.5951190357119042), ('To places unknown, to lives not yet begun', 'Or was it destined to be just a moment in time?', 0.8768630958643938), ('The world outside moves on with its pace', 'As I stand still, lost in this endless space', 0.6009252125773316), ('A sea of faces passing me by', ""Each one a reminder of life's fleeting sigh"", 0), ('The world outside moves on with its pace', 'And the choices we make that shape our fate', 0.0), ('The world outside moves on with its pace', 'To memories of our love, in all its shades', 0.8333333333333334), ('To memories of our love, in all its shades', 'The laughter, the tears, the fights, and the praise', 0.5), ('The laughter, the tears, the fights, and the praise', 'A tapestry rich with color, vibrant, yet frail', 0.6666666666666667), ('A tapestry rich with color, vibrant, yet frail', ""A masterpiece crafted by life's unyielding gale"", 0), ('I am met with memories that stand tall', 'As I walk through these halls once more', 0.7071067811865476), ('As I walk through these halls once more', 'I am met with shadows that dance on the floor', 0), ('As I walk through these halls once more', ""A reflection of what we had, what we lost, and what we're searching for"", 0), ('A haunting reminder of what could never be', 'The echoes of a love that still yearns to be free', 0), ('The echoes of a love that still yearns to be free', 'A longing that continues to be', 0), ('In this silence, I hear your voice whispering low', ""A gentle reminder of love's enduring glow"", 0), ('Though time may fade the memories we hold so dear', ""Our hearts will forever beat with love's sweet cheer"", 0), ('The world outside moves on with its pace', 'A bond between us, a tie that cannot break', 0.9428090415820634), ('The wind it howls like a restless soul', ""Telling tales of life's fleeting goal"", 0), ('To places unknown, to lives not yet begun', ""A never-ending quest for what's yet to be found"", 0.8544003745317531), (""A never-ending quest for what's yet to be found"", 'A mystery waiting to be solved, still unbound', 0), (""A never-ending quest for what's yet to be found"", ""And though we're apart, our love will forever resound"", 0)]"
e4c424d5,5.0,0.0,9.0,"[('And in the valleys, where our hearts were drawn', 'The echoes of the glaciers, a haunting call', 1.0), ('Silently their grandeur whispers to our soul', 'In secret places, still our footsteps roam', 0.6666666666666667), ('In secret places, still our footsteps roam', ""Pursuing shadows of the mountains we've known"", 0.6871842709362768)]"
e7f7e870,10.0,8.0,11.0,"[('That all our Thoughts of others are but thin', 'Where Truth itself is just a distant din,', 0), (""Reflections cast upon the Mind's dark floor;"", 'Meanwhile, in whispers, doubts creep evermore.', 0), ('Yet when they speak, their words are void of weight,', 'The thoughts, a jumbled mix of sense and fate,', 0.8333333333333334), ('The language used, a hollow, empty stage;', 'Meaning lost within the maze of their age;', 0), ('And though they strive to bring it all into view,', ""They're blind to Truth itself, in all its hue."", 0)]"
3b1e4b95,4.0,0.0,7.0,"[('That brings a smile to my lips, and makes me proud', 'And I alone didst see the glory in thine eyes', 0.9428090415820634), ('Twelve years have passed since thou didst wear thy diadem', 'And though I may be gone, thy legend will remain', 0.9574271077563381)]"
255fb0ec,13.0,9.0,13.0,"[(""Canst thou behold the sun's sweet smiling face,"", ""And not desire its warmth in winter's place?"", 0), ('Or shall the stars, which in thy love dost shine,', 'Be hid from thee by jealous clouds and time?', 0.0), (""And not desire its warmth in winter's place?"", 'Oh no, my Love! let not this thought prevail,', 0.9428090415820635), ('Oh no, my Love! let not this thought prevail,', 'Since in thine eyes, I see a love that fails', 0.6236095644623235), ('Oh no, my Love! let not this thought prevail,', ""Not to desire its warmth in winter's chill;"", 0.6871842709362768), (""Not to desire its warmth in winter's chill;"", 'The sun that shines within thy heart doth fill', 0), (""Not to desire its warmth in winter's chill;"", 'My soul with joy, and makes my heart be still.', 0), ('For though the world may speak a bitter word,', 'Thy beauty is a balm that heals the sword', 0.816496580927726), ('That pierces through the heart of all who see thee;', 'And in thine love, I find a sweet ecstasy.', 0)]"
